n,t,farmid,year,y1,y2,y3,y4,p1,p2,p3,p4,x1,x2,x3,x4,x5,x6,w1,w2,w3,w4,w5,w6
6299,4,6299,2001,51.459999,47.436634,209.69858,5.4524498,4.0788951,1.0167462,.99509019,1.1271914,167,3.9960001,35.163185,139.31845,112.74334,765.09521,.24254647,128.04179,1.0882107,.92146003,.041146275,.088789329
6299,5,6299,2002,53.313999,71.270531,220.93452,14.002846,4.1029301,1.0155767,1.0123698,1.1267557,167,3.924,112.23186,112.73219,137.10947,719.05634,.16569936,126.71511,1.0604759,.93005455,.042761125,.084453233
6299,6,6299,2003,55.138,71.723915,213.49164,28.683319,3.8732481,.95996457,.99961525,1.1070895,167,3.586,88.499504,116.48676,154.89348,732.78351,.20242731,138.66585,1.0632651,.94535643,.023999114,.066780142
6299,7,6299,2004,51.691002,43.960041,229.04379,42.089897,3.7221456,.98793203,1.0201359,1.0284467,275,3.365,104.16765,144.32629,128.2713,724.28424,.25035924,144.19237,1.0596117,.98377675,.011427185,.061291263
6299,8,6299,2005,54.153999,26.126305,235.59879,37.541794,3.7600601,.97964036,1.0092953,.99088877,257,3.6099999,83.338593,147.60001,123.86952,685.94788,.28734753,149.32356,1.0358827,.98679841,.01022589,.063400522
6299,9,6299,2006,54.363998,48.534908,233.508,20.034344,3.707,.97399998,1.002,.99000001,257,3.1029999,124.22776,163.036,136.36551,618.43939,.23800001,161.98199,1.001,1,.012,.068999998
6306,1,6306,1998,44.453999,56.538391,210.75117,27.58691,4.3348913,1.272337,1.002804,1.096964,150,2.3740001,59.494034,193.90282,113.34043,924.44397,.170665,123.50497,1.1840621,.92041403,.042371999,.110638
6306,2,6306,1999,44.598999,65.877678,208.5706,50.079548,4.1983118,1.1286775,1.0021182,1.1137204,150,2.546,67.579788,159.6149,129.68399,807.02191,.1553226,128.63701,1.1608925,.9112258,.042569894,.12080645
6306,3,6306,2000,42.479,50.925968,247.48486,119.70235,3.9783716,1.0698986,.99403507,1.0944427,150,2.355,11.054054,133.79678,125.36496,730.82867,.19077441,132.15201,1.1145242,.9003213,.039047394,.12718295
6306,4,6306,2001,44.491001,78.415749,199.50925,45.072433,4.0280037,1.0860451,.99509019,1.0762999,150,2.2190001,84.614929,200.94283,124.01196,717.45544,.12668721,127.26434,1.0882107,.89005893,.044394664,.13210119
6306,5,6306,2002,45.054001,81.650879,233.49524,41.106152,4.0868945,1.0839946,1.0123698,1.0775805,150,2.352,47.21875,141.77611,133.49702,627.72839,.076970026,131.69252,1.0604759,.92150229,.044899184,.13790463
6306,6,6306,2003,45.659,82.874237,216.59082,51.814884,3.9055951,1.0288316,.99961525,1.065352,150,2.1370001,36.114815,165.37459,138.65112,572.25024,.10851774,127.33304,1.0632651,.93596548,.026085993,.12625621
6306,7,6306,2004,45.432999,48.61721,192.63544,53.707912,3.8249903,1.0502622,1.0201359,1.0242913,170,2.1630001,52.410786,142.59578,135.29178,513.36285,.13193205,145.18654,1.0596117,.98169905,.01246602,.12673786
6306,8,6306,2005,46.436001,65.900192,166.18947,73.841995,3.939013,1.0757637,1.0092953,.98373067,170,1.989,47.95459,148.12721,114.85741,1493.3917,.11350739,133.8201,1.0358827,.98066288,.01124848,.041926153
6306,9,6306,2006,46.576,31.672968,195.14771,66.774422,3.8340001,1.058,1.002,.99299997,150,1.452,52.97702,181.646,105.05672,1472.558,.163,153.91499,1.001,1,.013,.045000002
6307,1,6307,1998,42.321999,51.949123,202.32394,52.82296,4.3348913,1.272337,1.002804,1.096964,125,3.1860001,48.957253,231.14195,90.854767,1347.8619,.170665,123.50497,1.1840621,.92041403,.042371999,.075328007
6307,2,6307,1999,39.118,67.986748,188.54192,38.722111,4.1983118,1.1286775,1.0021182,1.1137204,110,3.925,59.516354,221.65405,121.40469,1226.9907,.1553226,128.63701,1.1608925,.9112258,.042569894,.075935483
6307,3,6307,2000,41.599998,34.83316,228.91695,94.160042,3.9783716,1.0698986,.99403507,1.0944427,110,3.5880001,62.117115,239.87236,146.20229,1308.7581,.19077441,132.15201,1.1145242,.9003213,.039047394,.071400955
6307,4,6307,2001,42.014,97.576271,183.17084,52.32394,4.0280037,1.0860451,.99509019,1.0762999,110,3.7550001,78.594032,168.13989,147.00299,1544.2271,.12668721,127.26434,1.0882107,.89005893,.044394664,.081209756
6307,5,6307,2002,40.856998,135.64694,190.73389,35.475197,4.0868945,1.0839946,1.0123698,1.0775805,110,3.1500001,94.930443,212.54176,137.1499,1586.5815,.076970026,131.69252,1.0604759,.92150229,.044899184,.081246138
6307,6,6307,2003,42.348999,142.94321,183.7307,24.572968,3.9055951,1.0288316,.99961525,1.065352,118,2.7349999,85.604515,167.4883,131.04056,1533.036,.10851774,127.33304,1.0632651,.93596548,.026085993,.067823581
6307,7,6307,2004,41.820999,166.87338,191.71588,113.61562,3.8249903,1.0502622,1.0201359,1.0242913,124,2.6819999,151.76764,203.89842,169.6815,1723.7993,.13193205,145.18654,1.0596117,.98169905,.01246602,.058174759
6307,8,6307,2005,38.644001,139.08936,188.0537,38.58316,3.939013,1.0757637,1.0092953,.98373067,151,2.71,93.953606,192.08133,157.57985,1548.6296,.11350739,133.8201,1.0358827,.98066288,.01124848,.060332756
6307,9,6307,2006,33.896,167.15123,177.96507,155.41893,3.8340001,1.058,1.002,.99299997,151,2.1800001,90.387604,128.616,143.47827,1530.155,.163,153.91499,1.001,1,.013,.063000001
6315,1,6315,1998,92.351997,139.58432,265.83215,116.96626,4.4231658,1.186416,1.002804,1.220549,215,7.2950001,113.42445,336.06827,271.58234,2411.6997,.27306399,122.63752,1.1840621,.96513999,.038841002,.076504998
6315,2,6315,1999,112.139,150.71082,271.81976,75.499542,4.1672473,1.0423871,1.0021182,1.2460322,275,7.138,166.78098,345.64804,342.01987,2493.4775,.26577419,126.98599,1.1608925,.94804305,.039118282,.075935483
6315,3,6315,2000,111.295,194.55893,278.16611,91.465683,4.1546426,.99403507,.99403507,1.1379526,275,6.823,151.73373,460.14899,335.8092,2820.6218,.24097821,128.91553,1.1145242,.9360218,.036816113,.076979145
6315,4,6315,2001,111.106,214.41959,297.05331,75.289146,4.0788951,1.0167462,.99509019,1.1271914,275,7.0149999,98.082588,492.40775,315.27582,2715.8457,.24254647,128.04179,1.0882107,.92146003,.041146275,.08337535
6315,5,6315,2002,108.757,197.64105,291.56808,77.722008,4.1029301,1.0155767,1.0123698,1.1267557,275,6.4000001,218.3125,479.94482,303.34317,2585.4578,.16569936,126.71511,1.0604759,.93005455,.042761125,.085522249
6315,6,6315,2003,120.36,202.12825,283.97702,118.91235,3.8732481,.95996457,.99961525,1.1070895,295,5.5,159.1364,396.16666,354.22388,2422.5945,.20242731,138.66585,1.0632651,.94535643,.023999114,.071997337
6316,1,6316,1998,80.887001,158.0367,275.07394,49.114758,4.4231658,1.186416,1.002804,1.220549,159,5.0359998,129.11232,289.04636,282.7381,814.88495,.27306399,122.63752,1.1840621,.96513999,.038841002,.085920997
6316,2,6316,1999,85.760002,170.10265,285.72101,63.054482,4.1672473,1.0423871,1.0021182,1.2460322,159,4.1490002,156.60358,255.56918,299.14899,1024.531,.26577419,126.98599,1.1608925,.94804305,.039118282,.085139789
6316,3,6316,2000,80.919998,133.03705,275.40854,29.815687,4.1546426,.99403507,.99403507,1.1379526,160,3.826,116.07107,318.6293,272.07071,752.13611,.24097821,128.91553,1.1145242,.9360218,.036816113,.091482468
6316,4,6316,2001,80.556999,144.56123,273.73123,46.625359,4.0788951,1.0167462,.99509019,1.1271914,174,4.4860001,133.40199,303.42419,255.0394,714.15302,.24254647,128.04179,1.0882107,.92146003,.041146275,.089872122
6318,1,6318,1998,109.491,85.654755,290.13028,80.732887,4.4231658,1.186416,1.002804,1.220549,360,3.5780001,109.09245,328.37439,218.84921,1281.4771,.27306399,122.63752,1.1840621,.96513999,.038841002,.067088999
6318,2,6318,1999,114.843,95.48455,269.9621,85.784859,4.1672473,1.0423871,1.0021182,1.2460322,330,4.598,141.30031,366.86166,244.59161,1402.3881,.26577419,126.98599,1.1608925,.94804305,.039118282,.085139789
6318,3,6318,2000,117.967,250.05836,305.64987,83.779411,4.1546426,.99403507,.99403507,1.1379526,334,4.987,151.4044,358.8367,267.88104,2458.7383,.24097821,128.91553,1.1145242,.9360218,.036816113,.087019905
6318,4,6318,2001,129.341,202.59639,300.6496,87.647453,4.0788951,1.0167462,.99509019,1.1271914,334,5.2030001,198.43781,385.7262,330.5538,2438.043,.24254647,128.04179,1.0882107,.92146003,.041146275,.092037722
6318,5,6318,2002,124.786,268.82947,312.99786,100.23434,4.1029301,1.0155767,1.0123698,1.1267557,375,6.4679999,178.98186,441.70459,303.7558,2426.3777,.16569936,126.71511,1.0604759,.93005455,.042761125,.096212544
6322,1,6322,1998,82.330002,107.48314,301.68661,37.662491,4.4231658,1.186416,1.002804,1.220549,136,8.6280003,100.77236,171.9061,208.43254,1244.1333,.27306399,122.63752,1.1840621,.96513999,.038841002,.069443002
6322,2,6322,1999,89.574997,104.38521,265.72333,31.155127,4.1672473,1.0423871,1.0021182,1.2460322,190,6.5840001,108.67989,252.47694,227.70419,1269.4952,.26577419,126.98599,1.1608925,.94804305,.039118282,.078236565
6322,3,6322,2000,91.231003,96.514038,257.22223,44.925491,4.1546426,.99403507,.99403507,1.1379526,190,5.9450002,86.979973,308.58286,214.57016,1272.7487,.24097821,128.91553,1.1145242,.9360218,.036816113,.080326065
6328,2,6328,1999,31.922001,35.564018,164.55223,21.345041,4.1672473,1.0423871,1.0021182,1.1137204,90,2.5569999,37.27354,105.53978,76.158936,548.95996,.2381613,127.5394,1.1608925,.93998921,.039118282,.10239785
6328,3,6328,2000,34.811001,25.261503,178.41862,24.718655,4.1546426,.99403507,.99403507,1.0944427,75,2.4960001,45.742741,98.400246,85.858589,683.78967,.22647488,129.9977,1.1145242,.92821234,.036816113,.1093327
6328,4,6328,2001,31.162001,10.315228,141.81067,22.266598,4.0788951,1.0167462,.99509019,1.0762999,75,2.335,34.366169,90.889687,61.448349,645.89172,.20573138,127.5069,1.0882107,.91279763,.041146275,.11802484
6328,5,6328,2002,31.150999,13.58,148.72438,75.257935,4.1029301,1.0155767,1.0123698,1.0775805,75,2.6719999,18.849798,74.619812,70.257896,588.1535,.15073298,130.43106,1.0604759,.92791641,.042761125,.11652407
6328,6,6328,2003,31.247999,27.117392,154.60857,62.225269,3.8732481,.95996457,.99961525,1.065352,93,2.5280001,26.444553,45.065407,69.806519,665.08759,.18051507,131.31377,1.0632651,.94118267,.023999114,.10643085
6328,7,6328,2004,31.714001,26.821241,154.28717,71.879311,3.7221456,.98793203,1.0201359,1.0242913,93,2.7939999,44.440197,89.393005,74.299683,590.90485,.22023301,144.68063,1.0596117,.9806602,.011427185,.1038835
6328,8,6328,2005,31.405001,41.045929,145.02939,7.3866944,3.7600601,.97964036,1.0092953,.98373067,93,2.2079999,37.971371,86.220375,74.516701,514.99384,.23519549,142.14806,1.0358827,.98373067,.01022589,.11555256
6328,9,6328,2006,35.953999,35.169407,135.7485,11.220544,3.707,.97399998,1.002,.99299997,93,2.1199999,25.383615,73.918999,59.753597,459.59116,.20100001,157.73599,1.001,1,.012,.124
6335,3,6335,2000,69.518997,90.588104,217.87206,59.834866,4.1546426,.99403507,.99403507,1.0944427,174,3.55,68.460457,207.27524,138.27161,847.54401,.22647488,129.9977,1.1145242,.92821234,.036816113,.090366825
6335,4,6335,2001,71.551003,81.217255,229.78781,41.675049,4.0788951,1.0167462,.99509019,1.0762999,174,3.5840001,128.1194,260.92764,137.0607,872.81921,.20573138,127.5069,1.0882107,.91279763,.041146275,.1007001
6335,5,6335,2002,72.18,69.989471,238.40549,17.536707,4.1029301,1.0155767,1.0123698,1.0775805,174,3.138,102.70968,155.1832,130.73685,788.04785,.15073298,130.43106,1.0604759,.92791641,.042761125,.10369574
6336,4,6336,2001,117.18,68.6688,280.49619,184.57828,4.0788951,1.0167462,.99509019,1.1271914,281,5.2639999,82.721397,316.78497,219.8083,1744.2074,.24254647,128.04179,1.0882107,.92146003,.041146275,.080126956
6336,5,6336,2002,113.625,109.53053,278.47626,191.85294,4.1029301,1.0155767,1.0123698,1.1267557,281,2.5799999,119.87904,352.71262,202.52631,2084.585,.16569936,126.71511,1.0604759,.93005455,.042761125,.072693922
6336,6,6336,2003,127.435,104.09782,265.0668,105.11122,3.8732481,.95996457,.99961525,1.1070895,281,2.257,135.42982,325.69644,247.82608,3069.2581,.20242731,138.66585,1.0632651,.94535643,.023999114,.059476066
6336,7,6336,2004,127.808,120.78549,274.24442,104.98686,3.7221456,.98793203,1.0201359,1.0284467,281,3,104.14314,382.76028,251.6246,3067.8125,.25035924,144.19237,1.0596117,.98377675,.011427185,.050902914
6336,8,6336,2005,122.36,100.46033,189.90375,127.9164,3.7600601,.97964036,1.0092953,.99088877,281,3.7449999,123.52023,347.67773,222.93529,2893.8772,.28734753,149.32356,1.0358827,.98679841,.01022589,.053174634
6336,9,6336,2006,120.557,77.359344,245.11676,96.744446,3.707,.97399998,1.002,.99000001,262.5,3.4400001,107.51248,296.15601,224.67661,2941.6064,.23800001,161.98199,1.001,1,.012,.057999998
6338,4,6338,2001,97.966003,131.39381,378.96298,76.704224,4.0280037,1.0860451,.99509019,1.0762999,352,7.1479998,101.97314,341.23114,204.38684,1826.6631,.12668721,127.26434,1.0882107,.89005893,.044394664,.099617295
6338,5,6338,2002,98.161003,130.1144,315.95142,48.40873,4.0868945,1.0839946,1.0123698,1.0775805,352,6.52,88.912292,304.70651,186.2919,1795.1052,.076970026,131.69252,1.0604759,.92150229,.044899184,.10155768
6338,6,6338,2003,100.923,145.52129,291.03757,113.60332,3.9055951,1.0288316,.99961525,1.065352,352,6.5960002,78.676147,274.73019,204.10953,1982.9769,.10851774,127.33304,1.0632651,.93596548,.026085993,.079301417
6340,4,6340,2001,73.300003,144.89133,261.63983,158.07143,4.0280037,1.0860451,.99509019,1.0762999,125,4.191,122.07363,248.11557,197.60718,695.9837,.12668721,127.26434,1.0882107,.89005893,.044394664,.11694205
6340,5,6340,2002,82.719002,215.81755,270.04013,105.23115,4.0868945,1.0839946,1.0123698,1.0775805,111,3.6059999,140.17137,285.14154,217.25838,1353.3011,.076970026,131.69252,1.0604759,.92150229,.044899184,.098350592
6340,6,6340,2003,85.754997,200.84483,250.81836,142.65425,3.9055951,1.0288316,.99961525,1.065352,111,3.711,142.59175,278.47601,211.91684,1347.4995,.10851774,127.33304,1.0632651,.93596548,.026085993,.082431741
6340,7,6340,2004,89.084999,208.21957,245.22403,111.69371,3.8249903,1.0502622,1.0201359,1.0242913,111,3.7550001,154.90001,303.7778,194.99406,1333.0844,.13193205,145.18654,1.0596117,.98169905,.01246602,.07064078
6340,8,6340,2005,89.644997,127.90779,228.49139,26.363825,3.939013,1.0757637,1.0092953,.98373067,111,5.4629998,125.96545,330.83524,202.55988,1511.2896,.11350739,133.8201,1.0358827,.98066288,.01124848,.067490876
6340,9,6340,2006,91.549004,190.67958,235.03394,76.430008,3.8340001,1.058,1.002,.99299997,111,3.3570001,161.61938,290.289,193.04443,2473.0659,.163,153.91499,1.001,1,.013,.068000004
6344,5,6344,2002,72.365997,92.009468,231.22597,39.728176,4.1029301,1.0155767,1.0123698,1.0775805,190,4.0999999,82.630043,299.55185,131.1579,1120.693,.15073298,130.43106,1.0604759,.92791641,.042761125,.10048865
6344,6,6344,2003,75.908997,56.848911,240.21712,130.77376,3.8732481,.95996457,.99961525,1.065352,190,4.6999998,84.46418,274.31708,141.84782,1019.3922,.18051507,131.31377,1.0632651,.94118267,.023999114,.089735821
6344,7,6344,2004,79.973,88.294434,231.17108,98.115616,3.7221456,.98793203,1.0201359,1.0242913,190,3.75,85.337257,190.37605,156.78235,920.15009,.22023301,144.68063,1.0596117,.9806602,.011427185,.14647573
6344,8,6344,2005,88.162003,114.32255,219.01216,83.034302,3.7600601,.97964036,1.0092953,.98373067,190,4.6149998,108.95361,230.44594,164.30061,1090.0521,.23519549,142.14806,1.0358827,.98373067,.01022589,.088965245
6344,9,6344,2006,86.957001,86.798767,219.63773,54.185299,3.707,.97399998,1.002,.99299997,190,4.5,120.12987,255.367,165.47537,1124.3557,.20100001,157.73599,1.001,1,.012,.094999999
6347,5,6347,2002,78.303001,133.90532,278.53854,148.22321,4.0868945,1.0839946,1.0123698,1.0775805,333,5.598,120.36089,328.95129,147.14003,1261.6857,.076970026,131.69252,1.0604759,.92150229,.044899184,.12293825
6347,6,6347,2003,85.806999,145.01216,271.98123,110.51909,3.9055951,1.0288316,.99961525,1.065352,335,4.27,111.54857,335.0892,142.2921,1151.1136,.10851774,127.33304,1.0632651,.93596548,.026085993,.10330053
6347,7,6347,2004,88.367996,148.51534,268.49081,69.049698,3.8249903,1.0502622,1.0201359,1.0242913,335,4.1500001,110.35098,315.33124,142.9357,1126.9723,.13193205,145.18654,1.0596117,.98169905,.01246602,.09453398
6347,8,6347,2005,93.360001,135.81177,268.42148,94.872139,3.939013,1.0757637,1.0092953,.98373067,335,4.4029999,108.99013,328.53702,122.71863,1068.5132,.11350739,133.8201,1.0358827,.98066288,.01124848,.1032815
6347,9,6347,2006,96.175003,137.30247,250.33833,65.715004,3.8340001,1.058,1.002,.99299997,335,4.3130002,126.77422,244.437,121.17202,939.65997,.163,153.91499,1.001,1,.013,.11
6349,5,6349,2002,96.487999,102.41684,254.92395,55.431686,4.1029301,1.0155767,1.0123698,1.1267557,180,3.408,192.99799,231.03677,198.94737,584.77899,.16569936,126.71511,1.0604759,.93005455,.042761125,.083384201
6349,6,6349,2003,109.676,141.43805,236.3309,96.133835,3.8732481,.95996457,.99961525,1.1070895,207,3.484,254.46906,230.25053,234.56522,875.30988,.20242731,138.66585,1.0632651,.94535643,.023999114,.06886702
6349,7,6349,2004,123.731,102.0652,249.1385,52.656567,3.7221456,.98793203,1.0201359,1.0284467,220,3.7850001,283.45688,223.41077,247.84438,810.22723,.25035924,144.19237,1.0596117,.98377675,.011427185,.060252428
6349,8,6349,2005,114.988,184.54906,241.40831,49.165119,3.7600601,.97964036,1.0092953,.99088877,225,3.9630001,288.65546,234.62903,229.74426,768.18713,.28734753,149.32356,1.0358827,.98679841,.01022589,.064423114
6349,9,6349,2006,110.337,161.84909,244.09282,46.267677,3.707,.97399998,1.002,.99000001,220,3.29,221.02097,243.87601,260.42712,677.71173,.23800001,161.98199,1.001,1,.012,.07
6354,6,6354,2003,113.743,183.56305,256.91022,58.017906,3.8732481,.95996457,.99961525,1.1070895,244,4.1399999,147.18253,330.15451,296.84784,1487.3605,.20242731,138.66585,1.0632651,.94535643,.023999114,.064693265
6354,7,6354,2004,113.281,171.90642,260.8992,50.487881,3.7221456,.98793203,1.0201359,1.0284467,244,4.04,148.45686,350.453,297.47635,1376.9492,.25035924,144.19237,1.0596117,.98377675,.011427185,.059213594
6354,8,6354,2005,112.138,218.49791,239.86221,63.183693,3.7600601,.97964036,1.0092953,.99088877,245,3.9960001,159.52911,299.80206,205.94991,1274.6799,.28734753,149.32356,1.0358827,.98679841,.01022589,.060332756
6354,9,6354,2006,113.774,210.24641,241.74551,57.894951,3.707,.97399998,1.002,.99000001,245,3.806,175.16083,335.47,251.74538,1264.0507,.23800001,161.98199,1.001,1,.012,.066
6361,7,6361,2004,148.51601,139.21136,318.98068,188.68787,3.7221456,.98793203,1.0201359,1.0284467,417,6.0139999,133.70393,507.13937,232.91273,1594.8538,.25035924,144.19237,1.0596117,.98377675,.011427185,.05609709
6361,8,6361,2005,153.815,225.0052,292.42654,141.70485,3.7600601,.97964036,1.0092953,.99088877,417,5.2600002,181.53505,541.742,215.86639,1794.9161,.28734753,149.32356,1.0358827,.98679841,.01022589,.056242399
6361,9,6361,2006,153.037,143.98254,356.19958,93.263634,3.707,.97399998,1.002,.99000001,421,5.6810002,153.43256,474.27701,250.29364,1615.973,.23800001,161.98199,1.001,1,.012,.052999999
6363,7,6363,2004,58.719002,93.51236,187.75356,114.8215,3.8249903,1.0502622,1.0201359,1.0242913,134,3.0880001,74.300987,160.02751,122.74975,1059.5422,.13193205,145.18654,1.0596117,.98169905,.01246602,.068563111
6363,8,6363,2005,62.014999,34.153992,146.35866,222.62473,3.939013,1.0757637,1.0092953,.98373067,134,4.007,66.735435,216.52138,94.771858,945.03137,.11350739,133.8201,1.0358827,.98066288,.01124848,.074648999
6363,9,6363,2006,67.036003,94.369568,167.7076,81.680771,3.8340001,1.058,1.002,.99299997,134,3.6819999,124.66733,141.696,96.880913,853.68103,.163,153.91499,1.001,1,.013,.081
6364,7,6364,2004,236.06799,315.13354,350.64359,55.38945,3.7221456,.98793203,1.0201359,1.0242913,325,7.6919999,368.71863,416.82416,558.14929,1533.4429,.22023301,144.68063,1.0596117,.9806602,.011427185,.04986408
6364,8,6364,2005,226.252,329.25052,324.35159,73.70166,3.7600601,.97964036,1.0092953,.98373067,325,5.9200001,319.67422,469.07379,522.547,1516.7217,.23519549,142.14806,1.0358827,.98373067,.01022589,.056242399
